Transaction_ID,Date,Customer_ID,Gender,Age,Age_Group,Product_Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Discount_Rate,Discount_Amount,Net_Amount,Cost_Of_Goods,Profit,Profit_Margin_Pct,Payment_Method
TXN-11841,2023-07-29,CUST-1255,Male,31,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,158.37,158.37,0.0,0.0,158.37,100.02,58.35,36.84,Credit Card
TXN-11667,2023-07-29,CUST-1210,Male,45,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,619.19,619.19,0.1,61.92,557.27,362.85,194.42,34.89,UPI / Digital Wallet
TXN-10853,2023-07-29,CUST-1045,Female,27,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,1,173.45,173.45,0.0,0.0,173.45,96.96,76.49,44.1,Credit Card
TXN-10590,2023-07-29,CUST-1391,Female,44,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,17.43,34.86,0.0,0.0,34.86,21.74,13.12,37.64,Credit Card
TXN-10492,2023-07-29,CUST-1125,Female,68,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,90.77,90.77,0.05,4.54,86.23,62.57,23.66,27.44,Debit Card
TXN-11884,2023-07-29,CUST-1271,Female,18,18-24 (Youth),Electronics,Smart Fitness Watch,1,114.65,114.65,0.05,5.73,108.92,71.31,37.61,34.53,Debit Card
TXN-10231,2023-07-30,CUST-1043,Female,33,25-35 (Young Adults),Home & Kitchen,Ergonomic Memory Foam Pillow,3,33.93,101.79,0.1,10.18,91.61,69.85,21.76,23.75,UPI / Digital Wallet
TXN-10065,2023-07-30,CUST-1100,Male,18,18-24 (Youth),Electronics,Portable Bluetooth Speaker,2,55.79,111.58,0.0,0.0,111.58,63.68,47.9,42.93,UPI / Digital Wallet
TXN-12415,2023-07-30,CUST-1542,Female,45,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,3,56.56,169.68,0.2,33.94,135.74,104.84,30.9,22.76,Debit Card
TXN-12482,2023-07-31,CUST-1299,Female,46,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,45.76,45.76,0.05,2.29,43.47,26.75,16.72,38.46,Cash
TXN-10938,2023-08-01,CUST-1180,Male,46,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,112.5,112.5,0.0,0.0,112.5,62.03,50.47,44.86,Debit Card
TXN-11895,2023-08-01,CUST-1142,Male,18,18-24 (Youth),Clothing,Formal Oxford Shirt,1,43.54,43.54,0.2,8.71,34.83,30.13,4.7,13.49,UPI / Digital Wallet
TXN-11523,2023-08-01,CUST-1342,Female,41,36-50 (Middle-Aged),Beauty & Personal Care,Organic Botanical Shampoo,1,23.63,23.63,0.0,0.0,23.63,14.74,8.89,37.62,Credit Card
TXN-11237,2023-08-01,CUST-1599,Male,43,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,33.6,33.6,0.1,3.36,30.24,18.96,11.28,37.3,Credit Card
TXN-10545,2023-08-02,CUST-1207,Female,45,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,91.45,274.35,0.05,13.72,260.63,156.12,104.51,40.1,Debit Card
TXN-11857,2023-08-02,CUST-1421,Male,62,51+ (Seniors),Clothing,Classic Cotton Crewneck T-Shirt,1,22.51,22.51,0.0,0.0,22.51,14.51,8.0,35.54,Credit Card
TXN-10484,2023-08-02,CUST-1334,Male,51,51+ (Seniors),Home & Kitchen,Stainless Steel Water Bottle,2,20.0,40.0,0.0,0.0,40.0,26.84,13.16,32.9,Credit Card
TXN-11705,2023-08-02,CUST-1097,Female,41,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,99.12,99.12,0.1,9.91,89.21,67.24,21.97,24.63,Debit Card
TXN-12470,2023-08-02,CUST-1450,Female,37,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,105.18,105.18,0.0,0.0,105.18,69.13,36.05,34.27,UPI / Digital Wallet
TXN-11491,2023-08-03,CUST-1072,Female,37,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,58.97,117.94,0.1,11.79,106.15,76.79,29.36,27.66,Credit Card
TXN-11272,2023-08-03,CUST-1438,Male,18,18-24 (Youth),Beauty & Personal Care,Organic Botanical Shampoo,1,24.32,24.32,0.05,1.22,23.1,16.08,7.02,30.39,Debit Card
TXN-10956,2023-08-03,CUST-1374,Male,68,51+ (Seniors),Electronics,Noise-Cancelling Headphones,1,185.88,185.88,0.1,18.59,167.29,111.66,55.63,33.25,Credit Card
TXN-10628,2023-08-03,CUST-1070,Female,43,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,3,119.4,358.2,0.05,17.91,340.29,250.7,89.59,26.33,Credit Card
TXN-10007,2023-08-04,CUST-1250,Male,20,18-24 (Youth),Electronics,Noise-Cancelling Headphones,5,176.82,884.1,0.05,44.21,839.89,519.97,319.92,38.09,Debit Card
TXN-10378,2023-08-04,CUST-1360,Male,45,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,2,47.15,94.3,0.0,0.0,94.3,61.17,33.13,35.13,Debit Card
TXN-10394,2023-08-04,CUST-1131,Female,38,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,21.06,42.12,0.1,4.21,37.91,24.65,13.26,34.98,UPI / Digital Wallet
TXN-11820,2023-08-04,CUST-1584,Male,40,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,2,74.61,149.22,0.0,0.0,149.22,103.85,45.37,30.4,Debit Card
TXN-11176,2023-08-05,CUST-1245,Female,33,25-35 (Young Adults),Beauty & Personal Care,Daily Hydrating Facial Cleanser,3,17.7,53.1,0.0,0.0,53.1,30.14,22.96,43.24,Credit Card
TXN-11417,2023-08-05,CUST-1097,Female,41,36-50 (Middle-Aged),Books & Stationery,Executive Hardcover Notebook,1,14.64,14.64,0.05,0.73,13.91,8.59,5.32,38.25,Credit Card
TXN-10579,2023-08-05,CUST-1010,Male,31,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,1,70.06,70.06,0.1,7.01,63.05,40.3,22.75,36.08,Credit Card
TXN-10496,2023-08-05,CUST-1455,Female,26,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,1,55.94,55.94,0.0,0.0,55.94,36.06,19.88,35.54,Credit Card
TXN-12331,2023-08-06,CUST-1375,Male,27,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,128.42,128.42,0.0,0.0,128.42,73.82,54.6,42.52,Credit Card
TXN-11381,2023-08-06,CUST-1274,Male,24,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,3,154.37,463.11,0.1,46.31,416.8,266.54,150.26,36.05,Credit Card
TXN-11277,2023-08-07,CUST-1331,Male,25,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,136.21,136.21,0.1,13.62,122.59,93.52,29.07,23.71,Credit Card
TXN-11659,2023-08-07,CUST-1453,Female,45,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,22.11,22.11,0.0,0.0,22.11,12.85,9.26,41.88,Credit Card
TXN-11379,2023-08-08,CUST-1037,Male,18,18-24 (Youth),Books & Stationery,Data Science & ML Handbook,1,47.07,47.07,0.05,2.35,44.72,31.69,13.03,29.14,Credit Card
TXN-12113,2023-08-08,CUST-1577,Male,48,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,21.87,21.87,0.05,1.09,20.78,12.82,7.96,38.31,Credit Card
TXN-10075,2023-08-08,CUST-1162,Female,54,51+ (Seniors),Electronics,Noise-Cancelling Headphones,2,175.9,351.8,0.05,17.59,334.21,234.48,99.73,29.84,Credit Card
TXN-10847,2023-08-08,CUST-1440,Female,43,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,2,36.18,72.36,0.0,0.0,72.36,49.16,23.2,32.06,Credit Card
TXN-11283,2023-08-08,CUST-1356,Female,37,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,3,677.05,2031.15,0.0,0.0,2031.15,1283.81,747.34,36.79,Cash
TXN-11294,2023-08-08,CUST-1366,Male,41,36-50 (Middle-Aged),Books & Stationery,Fine Fountain Pen Set,2,37.85,75.7,0.05,3.78,71.92,48.08,23.84,33.15,UPI / Digital Wallet
TXN-10500,2023-08-08,CUST-1220,Male,70,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,93.6,93.6,0.0,0.0,93.6,60.97,32.63,34.86,UPI / Digital Wallet
TXN-11191,2023-08-09,CUST-1373,Male,51,51+ (Seniors),Electronics,Wireless Bluetooth Earbuds,1,73.23,73.23,0.05,3.66,69.57,41.38,28.19,40.52,UPI / Digital Wallet
TXN-10309,2023-08-09,CUST-1533,Male,21,18-24 (Youth),Clothing,Casual Breathable Sneakers,1,67.35,67.35,0.1,6.74,60.61,45.88,14.73,24.3,UPI / Digital Wallet
TXN-10665,2023-08-09,CUST-1151,Male,42,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,1,133.49,133.49,0.2,26.7,106.79,83.87,22.92,21.46,Credit Card
TXN-10779,2023-08-09,CUST-1472,Male,18,18-24 (Youth),Beauty & Personal Care,Ionic Ceramic Hair Dryer,3,56.67,170.01,0.0,0.0,170.01,118.32,51.69,30.4,Cash
TXN-12464,2023-08-09,CUST-1008,Female,31,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,159.62,159.62,0.05,7.98,151.64,95.8,55.84,36.82,Credit Card
TXN-10228,2023-08-09,CUST-1322,Male,26,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,76.55,76.55,0.05,3.83,72.72,42.62,30.1,41.39,Credit Card
TXN-10773,2023-08-09,CUST-1090,Female,39,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,1,69.88,69.88,0.15,10.48,59.4,41.55,17.85,30.05,Debit Card
TXN-10572,2023-08-09,CUST-1378,Male,68,51+ (Seniors),Clothing,Slim-Fit Denim Jeans,1,48.79,48.79,0.15,7.32,41.47,33.87,7.6,18.33,UPI / Digital Wallet
TXN-10684,2023-08-09,CUST-1072,Female,37,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,114.92,114.92,0.0,0.0,114.92,70.83,44.09,38.37,Credit Card
TXN-11483,2023-08-10,CUST-1588,Male,49,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,46.46,46.46,0.15,6.97,39.49,29.4,10.09,25.55,Credit Card
TXN-10102,2023-08-10,CUST-1040,Male,48,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,3,124.53,373.59,0.0,0.0,373.59,224.55,149.04,39.89,Cash
TXN-12379,2023-08-10,CUST-1280,Male,39,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,21.65,21.65,0.2,4.33,17.32,14.02,3.3,19.05,Credit Card
TXN-11074,2023-08-11,CUST-1147,Male,19,18-24 (Youth),Electronics,Noise-Cancelling Headphones,1,187.94,187.94,0.2,37.59,150.35,118.16,32.19,21.41,Debit Card
TXN-12267,2023-08-11,CUST-1220,Male,70,51+ (Seniors),Electronics,4K Ultra HD Smart TV,3,648.1,1944.3,0.05,97.22,1847.08,1154.58,692.5,37.49,UPI / Digital Wallet
TXN-11699,2023-08-11,CUST-1261,Male,37,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,2,55.66,111.32,0.0,0.0,111.32,66.08,45.24,40.64,Credit Card
TXN-10486,2023-08-13,CUST-1015,Male,30,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,1,74.91,74.91,0.1,7.49,67.42,44.2,23.22,34.44,UPI / Digital Wallet
TXN-12425,2023-08-13,CUST-1468,Male,30,25-35 (Young Adults),Books & Stationery,Fine Fountain Pen Set,4,37.05,148.2,0.0,0.0,148.2,90.7,57.5,38.8,UPI / Digital Wallet
TXN-12378,2023-08-13,CUST-1160,Female,24,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,53.72,53.72,0.15,8.06,45.66,31.79,13.87,30.38,Debit Card
TXN-12052,2023-08-13,CUST-1066,Female,36,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,19.01,19.01,0.05,0.95,18.06,11.3,6.76,37.43,UPI / Digital Wallet
TXN-10629,2023-08-13,CUST-1581,Female,32,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,3,185.27,555.81,0.2,111.16,444.65,325.06,119.59,26.9,UPI / Digital Wallet
TXN-11778,2023-08-14,CUST-1442,Male,18,18-24 (Youth),Clothing,Winter Hooded Parka,1,131.91,131.91,0.05,6.6,125.31,80.07,45.24,36.1,UPI / Digital Wallet
TXN-12431,2023-08-14,CUST-1577,Male,48,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,187.55,187.55,0.0,0.0,187.55,107.63,79.92,42.61,UPI / Digital Wallet
TXN-10446,2023-08-14,CUST-1364,Male,47,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,167.01,167.01,0.0,0.0,167.01,109.41,57.6,34.49,UPI / Digital Wallet
TXN-10711,2023-08-15,CUST-1293,Female,49,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,105.53,105.53,0.2,21.11,84.42,73.25,11.17,13.23,Credit Card
TXN-10819,2023-08-15,CUST-1422,Male,34,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,2,21.61,43.22,0.0,0.0,43.22,29.15,14.07,32.55,Debit Card
TXN-11314,2023-08-15,CUST-1547,Female,35,25-35 (Young Adults),Electronics,4K Ultra HD Smart TV,2,648.64,1297.28,0.0,0.0,1297.28,769.33,527.95,40.7,Credit Card
TXN-10076,2023-08-16,CUST-1595,Female,30,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,154.23,154.23,0.05,7.71,146.52,92.86,53.66,36.62,UPI / Digital Wallet
TXN-10989,2023-08-16,CUST-1078,Female,39,36-50 (Middle-Aged),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,98.45,98.45,0.2,19.69,78.76,68.62,10.14,12.87,UPI / Digital Wallet
TXN-10750,2023-08-16,CUST-1280,Male,39,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,165.64,165.64,0.1,16.56,149.08,100.84,48.24,32.36,Credit Card
TXN-11689,2023-08-16,CUST-1236,Male,18,18-24 (Youth),Beauty & Personal Care,Organic Botanical Shampoo,1,23.89,23.89,0.15,3.58,20.31,15.17,5.14,25.31,UPI / Digital Wallet
TXN-11121,2023-08-16,CUST-1193,Female,20,18-24 (Youth),Clothing,Winter Hooded Parka,3,138.3,414.9,0.2,82.98,331.92,251.77,80.15,24.15,Credit Card
TXN-10669,2023-08-17,CUST-1209,Female,72,51+ (Seniors),Home & Kitchen,Air Fryer Digital Oven,1,115.15,115.15,0.2,23.03,92.12,80.54,11.58,12.57,Credit Card
TXN-12124,2023-08-17,CUST-1393,Female,63,51+ (Seniors),Books & Stationery,Data Science & ML Handbook,1,45.6,45.6,0.05,2.28,43.32,25.44,17.88,41.27,Credit Card
TXN-10345,2023-08-17,CUST-1523,Male,45,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,3,47.24,141.72,0.0,0.0,141.72,82.76,58.96,41.6,Debit Card
TXN-10558,2023-08-17,CUST-1273,Female,38,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,171.49,171.49,0.2,34.3,137.19,98.82,38.37,27.97,UPI / Digital Wallet
TXN-10910,2023-08-17,CUST-1124,Female,46,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,43.58,87.16,0.15,13.07,74.09,56.32,17.77,23.98,Credit Card
TXN-12172,2023-08-17,CUST-1224,Female,31,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,1,114.15,114.15,0.05,5.71,108.44,71.72,36.72,33.86,Credit Card
TXN-10396,2023-08-17,CUST-1170,Female,25,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,98.59,197.18,0.1,19.72,177.46,109.39,68.07,38.36,Debit Card
TXN-11641,2023-08-18,CUST-1496,Male,23,18-24 (Youth),Electronics,Portable Bluetooth Speaker,2,52.76,105.52,0.0,0.0,105.52,59.25,46.27,43.85,UPI / Digital Wallet
TXN-12321,2023-08-18,CUST-1084,Male,26,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.34,19.34,0.05,0.97,18.37,12.84,5.53,30.1,UPI / Digital Wallet
TXN-10157,2023-08-18,CUST-1118,Male,53,51+ (Seniors),Beauty & Personal Care,Anti-Aging Retinol Night Serum,5,45.1,225.5,0.0,0.0,225.5,124.6,100.9,44.75,UPI / Digital Wallet
TXN-10948,2023-08-18,CUST-1106,Female,64,51+ (Seniors),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,55.55,55.55,0.1,5.56,49.99,36.14,13.85,27.71,Credit Card
TXN-12404,2023-08-19,CUST-1202,Female,53,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,91.95,91.95,0.05,4.6,87.35,63.4,23.95,27.42,Debit Card
TXN-11298,2023-08-19,CUST-1533,Male,21,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,2,21.04,42.08,0.0,0.0,42.08,25.63,16.45,39.09,Credit Card
TXN-11603,2023-08-19,CUST-1300,Female,26,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,1,185.62,185.62,0.05,9.28,176.34,105.66,70.68,40.08,Debit Card
TXN-10535,2023-08-20,CUST-1540,Male,49,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,619.55,619.55,0.1,61.96,557.59,424.3,133.29,23.9,Debit Card
TXN-11271,2023-08-20,CUST-1194,Male,40,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,2,16.06,32.12,0.05,1.61,30.51,19.18,11.33,37.14,Debit Card
TXN-10049,2023-08-20,CUST-1283,Male,20,18-24 (Youth),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,93.92,93.92,0.0,0.0,93.92,64.19,29.73,31.65,Debit Card
TXN-10436,2023-08-20,CUST-1342,Female,41,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,672.36,672.36,0.05,33.62,638.74,373.82,264.92,41.48,Debit Card
TXN-12239,2023-08-21,CUST-1548,Other,43,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,2,44.08,88.16,0.1,8.82,79.34,53.91,25.43,32.05,Credit Card
TXN-11202,2023-08-21,CUST-1235,Other,46,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,2,35.45,70.9,0.1,7.09,63.81,42.77,21.04,32.97,Debit Card
TXN-10857,2023-08-21,CUST-1597,Female,24,18-24 (Youth),Clothing,Slim-Fit Denim Jeans,2,48.71,97.42,0.15,14.61,82.81,66.2,16.61,20.06,UPI / Digital Wallet
TXN-11691,2023-08-21,CUST-1048,Male,42,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,19.35,38.7,0.0,0.0,38.7,26.53,12.17,31.45,Credit Card
TXN-12190,2023-08-21,CUST-1321,Female,46,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,2,46.48,92.96,0.05,4.65,88.31,64.14,24.17,27.37,UPI / Digital Wallet
TXN-11782,2023-08-21,CUST-1479,Female,53,51+ (Seniors),Electronics,Smart Fitness Watch,2,117.06,234.12,0.0,0.0,234.12,134.04,100.08,42.75,Credit Card
TXN-10251,2023-08-22,CUST-1464,Male,36,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,3,109.62,328.86,0.0,0.0,328.86,197.41,131.45,39.97,Credit Card
TXN-11885,2023-08-23,CUST-1130,Male,18,18-24 (Youth),Books & Stationery,Executive Hardcover Notebook,4,14.66,58.64,0.0,0.0,58.64,37.61,21.03,35.86,UPI / Digital Wallet
TXN-10835,2023-08-24,CUST-1559,Male,32,25-35 (Young Adults),Clothing,Formal Oxford Shirt,1,43.78,43.78,0.15,6.57,37.21,27.05,10.16,27.3,Debit Card
TXN-11819,2023-08-24,CUST-1002,Male,47,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,1,73.82,73.82,0.0,0.0,73.82,48.83,24.99,33.85,Debit Card
TXN-10562,2023-08-25,CUST-1398,Male,36,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,109.99,109.99,0.05,5.5,104.49,64.47,40.02,38.3,Credit Card
TXN-12247,2023-08-25,CUST-1269,Male,39,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,178.24,178.24,0.1,17.82,160.42,102.24,58.18,36.27,UPI / Digital Wallet
TXN-10263,2023-08-25,CUST-1405,Female,46,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,113.14,113.14,0.2,22.63,90.51,77.4,13.11,14.48,Credit Card
TXN-10270,2023-08-25,CUST-1071,Other,59,51+ (Seniors),Books & Stationery,Minimalist Wooden Desk Organizer,3,27.66,82.98,0.05,4.15,78.83,54.98,23.85,30.25,Credit Card
TXN-10293,2023-08-25,CUST-1193,Female,20,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,1,156.2,156.2,0.15,23.43,132.77,87.09,45.68,34.41,Debit Card
TXN-11439,2023-08-26,CUST-1302,Female,48,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.7,15.7,0.0,0.0,15.7,9.14,6.56,41.78,UPI / Digital Wallet
TXN-10087,2023-08-26,CUST-1103,Female,26,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,2,71.37,142.74,0.0,0.0,142.74,96.86,45.88,32.14,UPI / Digital Wallet
TXN-10257,2023-08-26,CUST-1354,Male,37,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,119.85,119.85,0.05,5.99,113.86,71.43,42.43,37.27,UPI / Digital Wallet
TXN-10038,2023-08-26,CUST-1380,Female,26,25-35 (Young Adults),Clothing,Winter Hooded Parka,1,133.63,133.63,0.05,6.68,126.95,74.86,52.09,41.03,Credit Card
TXN-11937,2023-08-26,CUST-1012,Female,41,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,23.02,46.04,0.15,6.91,39.13,29.81,9.32,23.82,Debit Card
TXN-10976,2023-08-26,CUST-1009,Male,45,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,2,21.38,42.76,0.05,2.14,40.62,24.46,16.16,39.78,Debit Card
TXN-11966,2023-08-27,CUST-1103,Female,26,25-35 (Young Adults),Clothing,Formal Oxford Shirt,2,43.13,86.26,0.1,8.63,77.63,53.25,24.38,31.41,UPI / Digital Wallet
TXN-10218,2023-08-27,CUST-1598,Female,31,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,116.76,116.76,0.0,0.0,116.76,64.25,52.51,44.97,UPI / Digital Wallet
TXN-11608,2023-08-27,CUST-1400,Male,18,18-24 (Youth),Books & Stationery,Data Science & ML Handbook,1,48.9,48.9,0.0,0.0,48.9,27.33,21.57,44.11,Credit Card
TXN-11514,2023-08-27,CUST-1316,Male,47,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,21.9,21.9,0.05,1.1,20.8,12.35,8.45,40.62,Debit Card
TXN-11157,2023-08-27,CUST-1012,Female,41,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,121.97,121.97,0.15,18.3,103.67,75.07,28.6,27.59,Credit Card
TXN-10950,2023-08-27,CUST-1580,Male,42,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,121.76,121.76,0.05,6.09,115.67,74.78,40.89,35.35,Cash
TXN-12274,2023-08-28,CUST-1291,Female,31,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,1,113.46,113.46,0.05,5.67,107.79,62.45,45.34,42.06,Credit Card
TXN-11774,2023-08-28,CUST-1312,Other,49,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,4,188.35,753.4,0.0,0.0,753.4,486.67,266.73,35.4,Debit Card
TXN-12100,2023-08-28,CUST-1503,Female,45,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,16.24,16.24,0.05,0.81,15.43,10.58,4.85,31.43,Cash
TXN-12304,2023-08-28,CUST-1487,Female,22,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,53.78,53.78,0.05,2.69,51.09,34.26,16.83,32.94,Debit Card
TXN-11683,2023-08-28,CUST-1481,Female,24,18-24 (Youth),Electronics,4K Ultra HD Smart TV,2,643.06,1286.12,0.0,0.0,1286.12,859.6,426.52,33.16,Credit Card
TXN-11098,2023-08-28,CUST-1373,Male,51,51+ (Seniors),Beauty & Personal Care,Organic Botanical Shampoo,1,24.93,24.93,0.1,2.49,22.44,16.73,5.71,25.45,Credit Card
TXN-11827,2023-08-29,CUST-1155,Male,27,25-35 (Young Adults),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,18.29,36.58,0.0,0.0,36.58,24.58,12.0,32.8,UPI / Digital Wallet
TXN-11889,2023-08-29,CUST-1495,Male,45,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,50.17,50.17,0.0,0.0,50.17,32.12,18.05,35.98,Credit Card
TXN-11810,2023-08-29,CUST-1057,Female,33,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,1,113.65,113.65,0.15,17.05,96.6,64.52,32.08,33.21,UPI / Digital Wallet
TXN-11444,2023-08-30,CUST-1553,Female,41,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,1,36.12,36.12,0.05,1.81,34.31,19.94,14.37,41.88,Debit Card
TXN-12417,2023-08-30,CUST-1278,Other,38,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,47.61,47.61,0.15,7.14,40.47,28.3,12.17,30.07,Credit Card
TXN-11542,2023-08-30,CUST-1116,Male,37,36-50 (Middle-Aged),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,42.96,42.96,0.15,6.44,36.52,24.5,12.02,32.91,UPI / Digital Wallet
TXN-12002,2023-08-30,CUST-1353,Female,35,25-35 (Young Adults),Books & Stationery,Data Science & ML Handbook,2,49.52,99.04,0.15,14.86,84.18,57.66,26.52,31.5,Credit Card
TXN-10981,2023-08-30,CUST-1226,Male,38,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,56.39,56.39,0.0,0.0,56.39,39.4,16.99,30.13,Credit Card
TXN-10811,2023-08-31,CUST-1414,Female,42,36-50 (Middle-Aged),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,18.87,37.74,0.15,5.66,32.08,26.11,5.97,18.61,Cash
TXN-12054,2023-08-31,CUST-1552,Male,54,51+ (Seniors),Electronics,Smart Fitness Watch,1,121.73,121.73,0.0,0.0,121.73,75.39,46.34,38.07,Credit Card
TXN-11161,2023-08-31,CUST-1191,Female,49,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,50.18,50.18,0.1,5.02,45.16,28.11,17.05,37.75,Credit Card
TXN-12042,2023-08-31,CUST-1268,Male,31,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.06,19.06,0.1,1.91,17.15,12.41,4.74,27.64,Credit Card
TXN-10994,2023-09-01,CUST-1473,Male,57,51+ (Seniors),Home & Kitchen,Air Fryer Digital Oven,1,111.58,111.58,0.0,0.0,111.58,66.19,45.39,40.68,UPI / Digital Wallet
